id;labels
47041;Swiping Left
145788;Swiping Right
126983;Zooming Out With Full Hand
137771;Thumb Up
110472;No gesture
115053;Swiping Left
47426;Thumb Down
51205;Swiping Right
143056;No gesture
146886;Thumb Up
10696;No gesture
67081;Thumb Up
51341;Swiping Right
1971;Swiping Right
70295;Thumb Down
146710;Zooming Out With Full Hand
116722;Swiping Right
47136;Thumb Up
109208;Thumb Up
42304;Zooming In With Full Hand
1357;Thumb Up
76727;No gesture
146686;Thumb Up
7800;Thumb Up
74008;Zooming Out With Full Hand
11591;Swiping Right
12746;Thumb Up
82939;Thumb Down
89629;Zooming Out With Full Hand
30496;Thumb Up
133544;Thumb Down
26317;Zooming Out With Full Hand
67775;Thumb Up
44437;Swiping Left
90224;Thumb Down
113704;Swiping Left
45832;No gesture
145236;Zooming Out With Full Hand
13095;Swiping Left
76815;Zooming Out With Full Hand
48282;No gesture
127275;Zooming Out With Full Hand
96339;Swiping Left
94206;Thumb Down
15318;Thumb Down
124934;Zooming Out With Full Hand
63869;Zooming Out With Full Hand
80324;Zooming In With Full Hand
25374;Zooming In With Full Hand
146873;Swiping Left
128283;Swiping Right
43991;Swiping Right
118666;No gesture
129569;Thumb Up
36900;Zooming Out With Full Hand
55191;Zooming Out With Full Hand
15032;Swiping Right
30061;Swiping Left
67230;Zooming Out With Full Hand
121834;No gesture
38522;No gesture
63772;Swiping Left
147136;Zooming In With Full Hand
22033;Thumb Down
130218;Thumb Up
15304;Thumb Down
94610;Thumb Up
20191;No gesture
120767;Thumb Down
40739;Swiping Left
41667;Swiping Left
139012;No gesture
30571;Zooming In With Full Hand
120790;No gesture
127116;Zooming In With Full Hand
145215;No gesture
38313;Thumb Up
2167;Zooming In With Full Hand
73771;Swiping Left
73733;Swiping Left
13246;Thumb Up
6481;No gesture
101818;Thumb Up
42864;Swiping Right
83709;Thumb Up
105857;Swiping Left
95877;Thumb Up
120579;Swiping Right
64513;No gesture
53485;Swiping Right
76720;Zooming Out With Full Hand
117900;Thumb Up
73443;Swiping Left
9905;Swiping Right
139153;Zooming In With Full Hand
73925;Thumb Up
51329;Swiping Left
132128;Swiping Left
119950;No gesture
16382;Thumb Up
70201;Swiping Left
146833;Zooming In With Full Hand
93575;No gesture
25007;Thumb Up
113404;Swiping Left
30379;No gesture
75002;Swiping Right
66734;Zooming In With Full Hand
109703;Thumb Down
13803;Swiping Right
124199;No gesture
29931;No gesture
144683;Thumb Up
110057;Thumb Down
125095;Swiping Right
116763;Swiping Right
100477;Thumb Down
87315;Thumb Down
14413;Swiping Left
96139;Zooming Out With Full Hand
143807;Thumb Up
52640;Thumb Down
3341;Thumb Up
61206;No gesture
113207;Thumb Up
44464;Zooming Out With Full Hand
67497;Swiping Right
122364;Swiping Left
8509;Thumb Up
2576;No gesture
34395;Swiping Right
45612;Thumb Up
135969;Thumb Down
107161;Swiping Left
14757;Swiping Left
103876;Zooming Out With Full Hand
46912;Swiping Left
126601;Thumb Up
15485;Thumb Up
95733;Swiping Right
36265;Swiping Left
111689;Thumb Up
117788;Thumb Up
128457;Zooming In With Full Hand
34966;Zooming Out With Full Hand
50135;Thumb Down
52872;Thumb Down
19144;Thumb Down
48804;Swiping Left
137182;Zooming Out With Full Hand
66259;Thumb Down
108710;No gesture
22760;No gesture
78466;Swiping Right
52418;Zooming In With Full Hand
80348;Swiping Right
49037;Thumb Down
40225;Swiping Left
54712;Swiping Right
24386;Swiping Left
119882;Thumb Down
2064;Zooming In With Full Hand
96269;Zooming Out With Full Hand
53201;Thumb Down
24895;Thumb Up
87979;Zooming In With Full Hand
718;Thumb Up
138252;Thumb Down
13791;Zooming In With Full Hand
4232;Zooming In With Full Hand
107308;Zooming Out With Full Hand
144961;Swiping Right
66525;No gesture
5216;No gesture
92669;No gesture
125882;Thumb Down
145437;Swiping Right
139742;Swiping Left
46113;Zooming In With Full Hand
137512;Zooming Out With Full Hand
117200;Thumb Down
79800;Swiping Left
134481;Thumb Down
66372;Swiping Right
66015;Thumb Down
439;Zooming In With Full Hand
60263;No gesture
52501;Zooming In With Full Hand
24316;No gesture
89607;Zooming Out With Full Hand
17105;No gesture
2691;Swiping Left
30316;Zooming Out With Full Hand
40936;Swiping Left
41242;Swiping Right
41351;Thumb Down
53195;Thumb Down
3239;No gesture
20674;Zooming Out With Full Hand
13139;Swiping Right
103721;Thumb Up
147350;Thumb Down
60481;Thumb Up
111206;Thumb Down
60725;Thumb Up
83026;No gesture
62059;Zooming Out With Full Hand
129825;Zooming In With Full Hand
47193;Thumb Up
30668;Zooming Out With Full Hand
10568;Thumb Down
56445;Zooming Out With Full Hand
30002;Thumb Up
5830;Swiping Left
104573;Zooming In With Full Hand
37109;Thumb Up
38630;Swiping Left
119648;Zooming Out With Full Hand
102313;Zooming In With Full Hand
61653;Swiping Right
75678;Swiping Left
124495;Zooming Out With Full Hand
73292;Thumb Up
122706;Zooming In With Full Hand
60401;Zooming In With Full Hand
25507;Zooming Out With Full Hand
91072;Swiping Left
130504;Zooming In With Full Hand
2742;No gesture
71181;Swiping Left
86391;Thumb Down
89106;Swiping Right
84326;Thumb Up
86106;No gesture
60217;Thumb Up
106256;Thumb Up
27024;Thumb Up
130333;Swiping Left
68377;Zooming In With Full Hand
25246;No gesture
55146;No gesture
19697;Thumb Up
121812;Thumb Up
122163;Swiping Right
122069;Thumb Down
56400;Swiping Right
140275;Zooming Out With Full Hand
130909;No gesture
84291;Thumb Down
142777;Thumb Down
37567;Swiping Right
99180;Thumb Down
11859;Swiping Left
79506;Thumb Down
139020;Zooming In With Full Hand
74569;Zooming Out With Full Hand
122918;Swiping Left
46949;No gesture
141915;Thumb Down
11173;Zooming In With Full Hand
71912;Zooming Out With Full Hand
63474;Thumb Up
88849;No gesture
113906;Zooming In With Full Hand
53710;Zooming In With Full Hand
95962;Swiping Left
114245;Thumb Down
71745;Zooming In With Full Hand
140685;Thumb Up
88942;Thumb Up
75166;Zooming Out With Full Hand
115960;Thumb Down
1279;Thumb Down
20445;Thumb Up
2024;Zooming Out With Full Hand
61937;Thumb Up
96066;Swiping Left
123525;Swiping Right
40051;Swiping Right
35221;Swiping Right
30225;Swiping Left
136308;No gesture
38759;Zooming In With Full Hand
90272;Thumb Up
114239;Swiping Right
69581;Swiping Left
116152;No gesture
105814;Zooming In With Full Hand
85475;Swiping Right
114229;Swiping Right
50414;Thumb Down
42200;Zooming Out With Full Hand
46623;Thumb Down
125470;Swiping Right
83995;No gesture
142025;Zooming In With Full Hand
130567;Zooming Out With Full Hand
24128;Thumb Down
72059;Swiping Right
124328;Zooming In With Full Hand
110183;No gesture
5988;Zooming Out With Full Hand
71877;Thumb Down
12980;Swiping Left
13994;Swiping Right
54788;Swiping Left
15070;Swiping Left
37269;Thumb Down
34795;Swiping Right
131447;Thumb Down
20011;Swiping Right
138533;No gesture
92888;Thumb Up
24313;Thumb Down
94042;Zooming Out With Full Hand
136894;Swiping Right
1446;Zooming In With Full Hand
146349;Swiping Left
97109;Zooming In With Full Hand
62268;Thumb Down
88923;No gesture
10921;Thumb Up
110446;Swiping Left
136611;Thumb Down
41381;Zooming In With Full Hand
116666;Zooming In With Full Hand
46740;Thumb Up
44046;Zooming Out With Full Hand
135783;Zooming Out With Full Hand
12922;Swiping Left
99481;No gesture
65177;Thumb Up
69970;Thumb Down
146523;Zooming In With Full Hand
61544;Swiping Right
112453;Swiping Right
4123;Thumb Down
93101;Zooming In With Full Hand
94999;Zooming Out With Full Hand
4720;No gesture
58486;Thumb Down
124654;Swiping Right
101958;Zooming Out With Full Hand
91715;Zooming In With Full Hand
127820;Swiping Left
90489;Zooming Out With Full Hand
144908;Thumb Down
102916;Swiping Right
48611;Zooming Out With Full Hand
47895;Thumb Down
24318;Zooming Out With Full Hand
121667;Thumb Down
73607;Thumb Up
119643;Thumb Up
146642;Swiping Right
40319;Swiping Right
2233;Thumb Down
117801;Swiping Left
76693;Thumb Up
84356;Thumb Up
18671;Zooming In With Full Hand
36662;Zooming Out With Full Hand
35023;Thumb Up
79739;No gesture
124475;Zooming In With Full Hand
12737;No gesture
38733;Thumb Up
98604;Thumb Up
113840;Swiping Left
37953;Thumb Down
99720;Swiping Right
98345;Zooming In With Full Hand
19096;Thumb Down
55732;Swiping Right
132556;Thumb Up
34631;Zooming In With Full Hand
29346;No gesture
91753;Swiping Left
54886;Zooming In With Full Hand
141283;Zooming In With Full Hand
90505;Zooming Out With Full Hand
23052;Zooming In With Full Hand
65797;Swiping Left
146822;Zooming Out With Full Hand
87864;Swiping Left
30874;Swiping Right
79743;Swiping Left
9572;Swiping Right
105214;Zooming In With Full Hand
29192;Thumb Up
6426;Thumb Up
82780;No gesture
60827;Thumb Down
145900;Zooming In With Full Hand
112476;Swiping Left
61437;Thumb Down
12280;Swiping Right
65226;No gesture
18505;Thumb Up
22798;No gesture
143520;Swiping Right
117582;Zooming In With Full Hand
130402;Thumb Up
101683;Thumb Up
551;Zooming Out With Full Hand
18522;Zooming In With Full Hand
109812;Thumb Up
134218;Swiping Left
40327;No gesture
101026;Swiping Left
71191;Thumb Down
46384;Swiping Right
84255;Swiping Right
11194;Swiping Left
97412;Zooming Out With Full Hand
78764;Thumb Up
121559;Thumb Down
127632;Swiping Left
39063;Swiping Right
97581;No gesture
140225;Zooming Out With Full Hand
110693;Thumb Down
33683;Thumb Up
70561;Thumb Up
146297;Swiping Right
2021;Zooming In With Full Hand
11705;Thumb Down
39009;Zooming In With Full Hand
66247;Thumb Up
49745;No gesture
40370;Swiping Left
120551;Swiping Left
55898;Swiping Left
84791;Thumb Down
87907;Zooming In With Full Hand
79756;Swiping Left
28263;Thumb Up
131669;Zooming In With Full Hand
77348;Swiping Right
35295;No gesture
137909;Zooming In With Full Hand
56895;Zooming In With Full Hand
125834;Thumb Down
127054;Thumb Up
43976;Swiping Left
73428;Thumb Down
50595;Thumb Down
16386;No gesture
89327;Swiping Right
12810;Swiping Left
111556;No gesture
124236;Zooming Out With Full Hand
106458;Swiping Right
26866;Thumb Down
127431;Swiping Left
47905;Thumb Down
27875;Zooming In With Full Hand
107083;Swiping Left
82082;No gesture
80835;Swiping Left
91598;No gesture
75902;Thumb Up
81759;No gesture
81866;Thumb Down
63146;Thumb Up
86738;Swiping Right
145123;Thumb Down
92382;Zooming In With Full Hand
86830;No gesture
125354;Swiping Right
116820;Thumb Down
36065;Thumb Up
104804;Thumb Down
56919;Swiping Left
6371;Zooming In With Full Hand
2437;Thumb Up
50072;Zooming In With Full Hand
69826;Swiping Right
140717;Thumb Up
62846;Swiping Right
7886;Thumb Up
114711;Thumb Down
112256;Thumb Down
143231;Zooming In With Full Hand
110293;Thumb Up
67697;Thumb Down
54729;Swiping Left
113065;Thumb Down
126943;Zooming Out With Full Hand
146602;Swiping Left
141713;Thumb Down
145341;No gesture
60084;Thumb Up
71414;Zooming In With Full Hand
96389;Zooming In With Full Hand
127498;Swiping Left
60647;No gesture
75063;Swiping Right
69895;Zooming In With Full Hand
77416;Zooming Out With Full Hand
136055;Zooming In With Full Hand
4200;Swiping Right
48267;Zooming Out With Full Hand
137008;Swiping Left
49935;Zooming Out With Full Hand
56081;Zooming In With Full Hand
125195;Thumb Up
70630;Swiping Left
73442;Zooming Out With Full Hand
14502;Zooming Out With Full Hand
57582;Swiping Right
2656;Thumb Down
40662;Swiping Right
145329;No gesture
117918;Zooming Out With Full Hand
19415;Thumb Up
13599;Zooming Out With Full Hand
137722;Thumb Up
9245;Zooming In With Full Hand
109891;Swiping Left
86923;Zooming Out With Full Hand
132615;Thumb Up
100761;Zooming In With Full Hand
85256;Zooming Out With Full Hand
94317;No gesture
91224;No gesture
76456;Swiping Right
143217;Swiping Left
30636;Thumb Down
65003;No gesture
39168;No gesture
68247;No gesture
107916;No gesture
19143;Swiping Left
105636;Thumb Down
80627;Zooming Out With Full Hand
71861;Zooming Out With Full Hand
12077;Thumb Up
603;Swiping Left
8245;Thumb Down
102134;Zooming In With Full Hand
77141;Zooming Out With Full Hand
85745;Swiping Right
139259;Swiping Left
29805;Swiping Left
87402;Zooming Out With Full Hand
16726;Zooming Out With Full Hand
121950;Swiping Left
133973;Zooming Out With Full Hand
96282;Thumb Down
56955;Zooming In With Full Hand
71218;No gesture
123772;Thumb Up
2491;No gesture
78461;Thumb Up
31416;No gesture
125114;Zooming Out With Full Hand
110215;Zooming In With Full Hand
91987;Zooming Out With Full Hand
108201;Swiping Right
75727;Zooming In With Full Hand
117712;Thumb Down
69789;Zooming Out With Full Hand
68887;Zooming In With Full Hand
78172;Zooming In With Full Hand
106351;Thumb Up
106251;No gesture
93539;Thumb Up
6579;Swiping Left
381;Thumb Up
120371;Thumb Up
116136;No gesture
30696;Swiping Right
46921;Zooming In With Full Hand
9906;No gesture
60749;Zooming Out With Full Hand
7625;Thumb Up
3990;Swiping Left
104686;Swiping Right
114025;No gesture
128282;Swiping Right
85892;No gesture
43295;Zooming In With Full Hand
26071;Thumb Down
106381;Thumb Down
12741;Zooming In With Full Hand
2371;Thumb Up
62539;Swiping Left
105359;Zooming In With Full Hand
111474;No gesture
134615;Zooming In With Full Hand
115978;Thumb Down
127178;Thumb Down
129114;Swiping Right
117557;Thumb Down
40490;Thumb Up
83728;Zooming Out With Full Hand
136488;Swiping Left
137014;Swiping Right
122220;Thumb Down
78236;Thumb Up
3095;Thumb Down
57523;Swiping Right
37598;Zooming Out With Full Hand
10567;Zooming Out With Full Hand
82042;Swiping Right
87647;Swiping Right
49832;No gesture
28427;Zooming In With Full Hand
52476;Thumb Down
44757;Swiping Right
83833;Swiping Right
44514;Swiping Left
22056;No gesture
121395;No gesture
147212;Zooming In With Full Hand
117587;Zooming Out With Full Hand
96961;No gesture
127110;Thumb Down
78683;No gesture
103013;Zooming In With Full Hand
118751;Swiping Left
69334;Zooming Out With Full Hand
120226;Thumb Down
62339;Zooming Out With Full Hand
60207;Thumb Down
134144;Swiping Left
125918;Swiping Right
98115;No gesture
10876;Thumb Down
72486;No gesture
98540;Zooming In With Full Hand
57900;No gesture
74333;Zooming Out With Full Hand
120833;Thumb Up
30955;Zooming In With Full Hand
30945;Zooming In With Full Hand
24204;Swiping Right
30497;Swiping Left
19782;Thumb Down
56799;Swiping Left
30077;Swiping Right
123980;Swiping Left
142445;Thumb Down
138988;Thumb Up
116673;Zooming Out With Full Hand
80005;Zooming In With Full Hand
97345;Zooming Out With Full Hand
5599;Swiping Left
48331;Zooming Out With Full Hand
132552;Thumb Up
84359;No gesture
62418;Zooming In With Full Hand
48782;Swiping Right
64581;Zooming In With Full Hand
31445;Swiping Right
131022;No gesture
23976;Thumb Up
74923;Zooming Out With Full Hand
102604;Swiping Left
71825;Thumb Down
87233;No gesture
52600;Thumb Down
6882;Zooming In With Full Hand
3413;Swiping Right
78237;Zooming Out With Full Hand
53068;Zooming In With Full Hand
12121;Swiping Left
39350;No gesture
85001;Thumb Up
31733;Thumb Down
117858;Thumb Up
107757;Swiping Left
2079;Swiping Right
93571;Swiping Left
138392;No gesture
63457;Zooming Out With Full Hand
95990;No gesture
46591;Swiping Left
6358;Swiping Right
9909;Thumb Up
92991;Thumb Up
142651;Thumb Up
145837;Thumb Up
86996;Thumb Down
93216;Zooming Out With Full Hand
104192;Swiping Left
4703;No gesture
42384;Swiping Right
83390;Zooming Out With Full Hand
126112;Swiping Right
96618;Swiping Right
100523;Thumb Down
99452;Swiping Right
52321;Zooming In With Full Hand
137091;Zooming Out With Full Hand
17751;Zooming Out With Full Hand
102490;Swiping Left
42592;Thumb Up
62892;Zooming In With Full Hand
143391;No gesture
85179;No gesture
129427;Thumb Up
48135;Swiping Right
53384;Thumb Up
52582;Zooming In With Full Hand
36530;Swiping Right
136871;Zooming In With Full Hand
51837;Zooming In With Full Hand
72364;No gesture
119309;No gesture
122807;Swiping Right
23334;Thumb Down
60442;Thumb Up
67001;No gesture
81138;Thumb Down
61100;Thumb Up
56738;Zooming In With Full Hand
32477;No gesture
26335;Zooming In With Full Hand
13459;Thumb Down
145670;Swiping Right
103463;No gesture
113808;No gesture
136062;Thumb Down
117460;Zooming Out With Full Hand
4835;Thumb Up
92381;Thumb Down
89287;No gesture
130463;No gesture
95595;Swiping Right
109733;Thumb Down
29101;Swiping Right
29419;Swiping Right
70084;Swiping Right
24136;Thumb Down
14060;Swiping Right
41937;Thumb Up
49300;Zooming Out With Full Hand
72629;Thumb Down
50988;Swiping Left
19790;Swiping Right
119056;Zooming Out With Full Hand
14101;Zooming Out With Full Hand
125730;No gesture
121773;Swiping Left
69442;Zooming In With Full Hand
128761;Swiping Left
115886;Thumb Up
127715;Zooming Out With Full Hand
55615;Swiping Right
88619;Thumb Down
71403;Zooming Out With Full Hand
5690;Zooming In With Full Hand
49839;Zooming Out With Full Hand
65986;Zooming Out With Full Hand
79229;Swiping Right
71223;Zooming In With Full Hand
140817;Swiping Right
128687;Swiping Right
136162;No gesture
86007;Zooming Out With Full Hand
75691;Thumb Down
110220;Zooming Out With Full Hand
16789;Swiping Right
75716;Thumb Down
140520;Swiping Left
45584;No gesture
98818;Thumb Up
18302;Zooming Out With Full Hand
8954;Thumb Down
13553;Zooming Out With Full Hand
46346;Swiping Right
145447;Zooming In With Full Hand
19309;Swiping Right
107160;Zooming In With Full Hand
40598;Thumb Up
138782;Swiping Right
110137;Thumb Up
69873;Thumb Up
52823;Zooming Out With Full Hand
91346;Zooming In With Full Hand
92255;Thumb Down
135426;Thumb Up
28675;Thumb Up
99514;No gesture
82903;Zooming In With Full Hand
7696;Thumb Up
71407;Thumb Up
15839;Thumb Down
87299;Zooming Out With Full Hand
107754;No gesture
76871;No gesture
79515;No gesture
22526;Swiping Right
97112;Zooming Out With Full Hand
140020;Swiping Left
119687;Zooming Out With Full Hand
42103;Swiping Left
127536;Swiping Right
62412;No gesture
75436;Swiping Right
38971;Swiping Left
72121;Swiping Right
21857;Zooming Out With Full Hand
22445;No gesture
27021;No gesture
96562;No gesture
29052;Zooming In With Full Hand
55818;No gesture
142501;Thumb Up
28546;Thumb Down
22559;No gesture
57771;Zooming In With Full Hand
120282;No gesture
41692;Zooming Out With Full Hand
105319;Swiping Left
73319;No gesture
5652;Zooming Out With Full Hand
136367;Zooming Out With Full Hand
136905;Swiping Right
63852;Swiping Right
129321;Swiping Left
146948;Swiping Left
134391;No gesture
111441;No gesture
144668;Swiping Right
28362;Zooming Out With Full Hand
104063;No gesture
48181;Zooming In With Full Hand
64369;Thumb Down
130186;Swiping Left
65557;Thumb Up
48859;Swiping Right
50561;Thumb Up
99393;Zooming Out With Full Hand
117994;Thumb Down
121932;Thumb Up
37431;Thumb Down
112935;Swiping Right
36214;No gesture
79339;Zooming Out With Full Hand
127150;Zooming Out With Full Hand
60062;No gesture
67572;Thumb Up
52421;Swiping Left
79214;Thumb Down
126744;Zooming In With Full Hand
104150;Swiping Right
82600;Thumb Up
93120;Zooming In With Full Hand
15512;Zooming Out With Full Hand
110695;Zooming In With Full Hand
141459;Thumb Up
104388;No gesture
117919;Thumb Down
112008;Swiping Right
47938;Swiping Right
12919;Zooming In With Full Hand
75481;Swiping Right
52428;Zooming In With Full Hand
13482;Zooming Out With Full Hand
2597;Thumb Down
102497;Swiping Left
48706;Thumb Up
133784;No gesture
123836;No gesture
14657;Thumb Up
65781;No gesture
40591;Zooming Out With Full Hand
145964;Thumb Down
128673;Zooming Out With Full Hand
12168;Thumb Down
3987;Swiping Right
8845;Zooming Out With Full Hand
116010;Swiping Left
84280;No gesture
38786;Swiping Right
6525;Zooming Out With Full Hand
64034;Swiping Right
16925;Swiping Left
123683;Swiping Right
109201;Thumb Up
107607;No gesture
5655;Zooming Out With Full Hand
125074;Thumb Down
131746;No gesture
99515;Thumb Down
54142;No gesture
100940;Zooming Out With Full Hand
98639;No gesture
32823;Zooming In With Full Hand
36742;Zooming In With Full Hand
8239;Zooming In With Full Hand
94245;Swiping Right
130161;Zooming Out With Full Hand
113514;Swiping Right
14512;Thumb Up
26245;Zooming Out With Full Hand
43668;Swiping Right
100659;Thumb Down
50028;No gesture
19203;Thumb Down
77553;Thumb Up
72646;Zooming In With Full Hand
131631;Swiping Right
16046;Swiping Left
1081;Thumb Down
121700;Zooming In With Full Hand
59316;Thumb Down
131501;Zooming Out With Full Hand
36481;Swiping Right
117445;Thumb Up
123687;Zooming Out With Full Hand
40069;Swiping Left
145623;Thumb Down
50098;Zooming In With Full Hand
73008;Thumb Up
18902;Thumb Down
91264;Zooming In With Full Hand
25730;Swiping Right
51;Swiping Right
42874;Zooming Out With Full Hand
95984;No gesture
49609;Swiping Right
91808;Swiping Left
129714;No gesture
54047;Zooming In With Full Hand
62142;Swiping Right
24292;Zooming Out With Full Hand
111239;Swiping Right
43136;Swiping Right
38849;Zooming Out With Full Hand
34630;Zooming In With Full Hand
119240;Zooming Out With Full Hand
130753;Swiping Right
142367;Zooming Out With Full Hand
117003;Thumb Down
105136;Zooming Out With Full Hand
133032;Swiping Right
58600;No gesture
142854;Thumb Down
22358;Swiping Left
86574;Swiping Right
74519;Zooming In With Full Hand
5400;Swiping Right
131769;Swiping Left
30969;Swiping Right
11670;Thumb Down
90494;Zooming Out With Full Hand
67817;Swiping Left
7441;Zooming In With Full Hand
40515;Zooming Out With Full Hand
70367;Thumb Up
34616;Swiping Left
100471;Swiping Right
24280;No gesture
69437;Thumb Down
8580;Thumb Up
136657;Swiping Right
54411;Zooming In With Full Hand
108597;Thumb Up
137632;Zooming Out With Full Hand
142353;Thumb Down
119355;Thumb Down
7394;No gesture
39357;Zooming Out With Full Hand
114562;Zooming Out With Full Hand
8409;Thumb Up
68676;Thumb Up
120514;Zooming In With Full Hand
47713;Swiping Left
5879;Thumb Up
138061;Thumb Down
58386;Thumb Down
33361;No gesture
83725;Thumb Up
90942;No gesture
23019;Swiping Right
97416;Thumb Down
1807;Thumb Down
61353;Thumb Up
65762;Thumb Down
3757;Thumb Up
112063;Swiping Right
82411;Zooming In With Full Hand
56836;No gesture
9189;Swiping Left
90039;Zooming In With Full Hand
10853;Swiping Left
48860;Swiping Left
63943;No gesture
85006;No gesture
119686;Zooming Out With Full Hand
68146;Thumb Up
68276;Swiping Right
123722;Thumb Up
86342;Swiping Right
68072;No gesture
129308;Zooming In With Full Hand
114318;Zooming In With Full Hand
115787;Thumb Down
44128;Swiping Right
99693;Thumb Up
74862;Swiping Right
58479;No gesture
106441;Swiping Left
50625;Zooming In With Full Hand
23713;Swiping Right
29541;Swiping Left
66038;Swiping Left
45862;Thumb Down
19030;No gesture
71536;Thumb Up
46172;Zooming In With Full Hand
62074;Thumb Up
113747;Thumb Down
9175;Swiping Left
118254;Zooming In With Full Hand
114312;Zooming In With Full Hand
81154;Thumb Up
100386;Swiping Left
117636;Swiping Left
59449;Thumb Down
77349;Zooming Out With Full Hand
69930;Swiping Left
136509;Swiping Right
76969;Swiping Left
112817;Thumb Down
25804;Thumb Down
76120;Zooming In With Full Hand
75384;Swiping Left
13626;Zooming In With Full Hand
141530;Thumb Down
8490;Swiping Right
61371;Thumb Up
115913;Zooming Out With Full Hand
117549;Thumb Up
130912;Thumb Up
79835;Swiping Left
15685;Zooming In With Full Hand
59701;No gesture
50702;Zooming Out With Full Hand
46469;Zooming In With Full Hand
65795;Zooming In With Full Hand
49391;Thumb Down
121179;Thumb Up
38258;Thumb Down
93037;Swiping Right
98178;Zooming Out With Full Hand
143186;Swiping Left
115309;Thumb Up
83866;No gesture
134958;Thumb Up
110231;Thumb Down
121274;Thumb Down
102523;Zooming In With Full Hand
104791;Swiping Right
97442;Thumb Up
85432;Thumb Down
97454;Thumb Down
96390;Thumb Down
94603;Swiping Right
46379;Zooming In With Full Hand
79691;Thumb Up
81155;Thumb Up
98553;Thumb Down
140378;Zooming Out With Full Hand
38539;No gesture
35185;Thumb Down
45313;Zooming In With Full Hand
9522;Swiping Left
26268;Zooming In With Full Hand
133764;Thumb Up
76865;Thumb Up
47354;Zooming Out With Full Hand
65331;Swiping Right
93820;Swiping Right
100418;No gesture
116435;Zooming Out With Full Hand
9349;Thumb Up
4799;Zooming Out With Full Hand
100266;Zooming In With Full Hand
19972;Thumb Up
66429;Thumb Up
41372;Thumb Up
11873;No gesture
104588;Zooming In With Full Hand
117437;Zooming Out With Full Hand
20426;Thumb Down
94493;Zooming Out With Full Hand
113836;Thumb Up
105531;Swiping Right
127500;Zooming Out With Full Hand
53654;Zooming In With Full Hand
39667;Zooming Out With Full Hand
54284;Thumb Down
33885;Zooming In With Full Hand
137521;Zooming Out With Full Hand
104031;Thumb Down
59314;Thumb Down
28424;Thumb Up
138681;Zooming In With Full Hand
60807;Zooming In With Full Hand
75664;Swiping Left
6344;Swiping Left
83699;Thumb Up
132305;Zooming Out With Full Hand
966;Swiping Left
104825;Swiping Right
36792;Zooming In With Full Hand
107375;Thumb Down
56469;Zooming Out With Full Hand
142952;Thumb Down
66964;No gesture
116938;Zooming Out With Full Hand
91676;Swiping Right
70359;Thumb Down
2683;Swiping Right
108695;Thumb Up
28538;Swiping Right
78854;Swiping Right
14778;Thumb Down
33418;Swiping Right
104745;No gesture
122839;Zooming Out With Full Hand
48739;Swiping Left
141026;No gesture
63092;Zooming In With Full Hand
111413;Thumb Up
58251;Swiping Left
38434;Thumb Up
41263;Swiping Right
99283;Swiping Left
35624;Thumb Up
87669;Swiping Right
66893;Swiping Left
103306;Swiping Right
122180;Zooming In With Full Hand
71162;No gesture
13105;No gesture
130666;Swiping Left
61999;No gesture
21247;No gesture
35245;Thumb Down
103946;Swiping Right
105985;Zooming In With Full Hand
147057;Swiping Left
6321;Thumb Up
55793;Swiping Right
113958;Zooming In With Full Hand
43368;No gesture
34172;Thumb Down
82703;Swiping Right
121627;Thumb Up
109663;Thumb Down
33252;Thumb Down
109668;Zooming In With Full Hand
122937;Zooming In With Full Hand
49403;Thumb Down
79308;Zooming In With Full Hand
70133;Zooming In With Full Hand
4047;Swiping Left
80109;Swiping Left
18853;Swiping Left
31967;Swiping Left
61232;Zooming In With Full Hand
109000;Zooming Out With Full Hand
102378;Zooming Out With Full Hand
61074;Zooming Out With Full Hand
75320;Zooming In With Full Hand
36913;Zooming Out With Full Hand
126196;No gesture
145631;Swiping Right
75972;Zooming In With Full Hand
12601;Zooming In With Full Hand
34931;Thumb Up
67871;No gesture
139698;Thumb Up
146427;Swiping Right
12940;No gesture
104214;Thumb Down
102314;No gesture
30307;No gesture
21785;No gesture
77835;Swiping Left
126291;Swiping Left
130055;Swiping Left
86198;Thumb Down
28748;Swiping Left
78367;Zooming In With Full Hand
7620;Thumb Up
17002;Thumb Down
138888;Swiping Left
64092;Thumb Up
45284;Zooming Out With Full Hand
138600;Zooming In With Full Hand
100932;Swiping Right
87272;No gesture
103436;Thumb Up
46785;Zooming Out With Full Hand
133753;Thumb Down
104293;Thumb Down
24858;Thumb Up
11078;Thumb Up
142341;Thumb Up
82924;Thumb Up
105813;No gesture
101861;Thumb Down
5051;Swiping Left
134201;Thumb Up
5527;Thumb Down
145138;Swiping Right
143241;Thumb Down
139660;Zooming In With Full Hand
129924;Thumb Down
145747;Thumb Down
66575;Swiping Left
46048;Zooming In With Full Hand
92872;Zooming In With Full Hand
131370;Thumb Up
25741;Zooming In With Full Hand
32836;Zooming Out With Full Hand
38815;Thumb Up
24863;Thumb Down
69952;Thumb Up
58554;Thumb Down
21168;No gesture
48826;Zooming In With Full Hand
128991;Zooming Out With Full Hand
83916;Swiping Left
132102;Zooming Out With Full Hand
6702;Swiping Right
78265;Swiping Right
137482;Swiping Right
53352;Swiping Left
27639;Swiping Right
70185;Zooming In With Full Hand
16628;Thumb Down
55001;No gesture
28905;Zooming Out With Full Hand
134827;Thumb Down
134486;Swiping Right
100115;Zooming Out With Full Hand
134339;No gesture
31571;No gesture
44648;Zooming In With Full Hand
